,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,790269.0,3945.3304191827774,1430,921,1.5526601520086862,1.666559108354244,19.696624967610965,42.53286666666666,73.36353645833333,27.221924479166667,55.297159624076194,87.76805234889548,37.83623465900615,32.056082797863056,0.9953805669436093,0.65322068203512,5.886848606744492
0,755987.5,3822.102925658226,1317,877,1.5017103762827821,1.5278149440301592,19.323693545627634,31.18016666666667,60.464005729166665,22.256293229166666,43.493265275755284,75.25169714473192,34.1014212455754,32.33667828016816,0.9966503610956812,0.6683054980826665,5.640631531378908
0,749279.0,4188.443109154701,1435,1018,1.4096267190569745,1.9496475945542315,23.413248841386856,35.14602135416666,64.490734375,24.030146354166668,47.63709551295041,80.22877430603181,35.12289615658847,22.65055859041602,0.9972517844723602,0.6818139270525236,5.4358850094967615
0,899068.0,4184.242097854614,1479,1011,1.4629080118694362,1.6631322658575325,19.473367902604455,44.842659895833336,81.04844791666666,27.944678125,52.27899095864538,86.037364876446,36.54056797916729,30.455730773501323,0.9962107362655294,0.6115115358791424,6.54431406805795
0,872142.5,4201.1365439891815,1463,1068,1.3698501872659177,1.7915466795850448,20.23700056039164,40.018858333333334,76.98179583333334,28.394452604166666,49.01323216945193,84.5035178253445,38.14292453442578,36.096867513119825,0.9956628538978725,0.6226750979113274,6.3541510970538635
0,840849.0,3999.2471491098404,1442,947,1.5227032734952481,1.6240418909935077,19.021224690358416,42.009152604166665,77.31235260416666,25.763772916666667,52.090645974115866,87.32287116236029,35.14923650626619,28.819731610474506,0.9962376293231998,0.6352831796325659,6.19188409408557
0,862311.0,4171.756818532944,1463,988,1.4807692307692308,1.6762444176173097,20.182457318735477,171.24737083333332,205.8890140625,158.35895416666668,90.72424368406608,52.462246448605065,103.43541981709927,51.04165849269543,0.9947071367046216,0.6070120269769622,6.60916525895972
0,915991.5,4381.631930112839,1498,1043,1.436241610738255,1.7057079678141118,20.959472190499977,163.1112,204.67424479166667,146.54753854166665,95.36068358680814,51.93671036506107,111.20670070528006,47.666233788160895,0.9953230504161991,0.5901864232811181,6.911010723525427
0,875272.0,4266.859409451485,1495,1094,1.36654478976234,1.8685962763575208,20.800493126736228,31.015688541666666,68.07365208333333,16.3236953125,47.430968838,76.68841340365978,31.684781178411697,88.17386126691551,0.992487832138812,0.5905444142448659,6.972286889611015
0,947347.0,4141.320308923721,1492,1020,1.4627450980392156,1.6064229896753777,18.10375068597258,165.77558229166667,210.24910416666665,146.672671875,87.3217338724092,44.088654521665966,105.19375428547826,41.38930068104492,0.9948538902162045,0.5753290648947866,7.037776376617872
0,900838.5,4228.259347915649,1440,1064,1.3533834586466165,1.7008154069791643,19.846151239357635,42.66956354166667,80.88959791666667,27.451605729166666,50.903606006405234,86.03246989948036,38.01335932486392,39.82459062179058,0.9950946429110739,0.6036262977802429,6.610959849780813
0,973730.0,4281.805592894554,1509,1070,1.4102803738317757,1.6581906688712478,18.828483394106257,159.296196875,204.6152375,140.85015729166668,93.21683508601278,48.975093664895226,109.80111048066765,49.717834719729446,0.9947366218613357,0.5654492788604881,7.150221449590678
0,841562.5,4173.2542979717255,1468,1015,1.446305418719212,1.7705399183067212,20.694899589203988,171.74773697916666,204.77077395833334,161.34667708333333,93.38662071449251,56.40641454920551,103.96269299509106,40.49120358294028,0.996160683019446,0.6272101454774984,6.33312521015503
0,871301.5,4173.964972376823,1467,1054,1.3918406072106262,1.7746072972444096,19.995355902209116,170.7732421875,212.6169859375,154.9049875,92.13124974933112,47.84297959556965,108.2316224475307,39.53057717778853,0.9955675043661237,0.6184249526273262,6.459070918846951
0,945563.5,4155.430918812752,1445,1025,1.4097560975609755,1.5663940073828992,18.26170968002148,39.3352921875,80.7321453125,22.719413020833333,46.77504256281516,82.11258245931145,33.82219550780162,34.1584264607406,0.9964274765445909,0.5895424674549022,6.8799040896200205
0,857676.5,4095.313165307045,1426,1029,1.3858114674441204,1.7108478546398322,19.554680490764536,43.322990104166664,72.44738177083333,32.125542708333334,52.49992447213714,80.79269052172125,40.510994848457116,31.975638131936876,0.9961702374450001,0.6245055438016385,6.265673855655374
0,970208.0,4405.781203866005,1513,1082,1.3983364140480592,1.6873350869091988,20.006955226445243,163.16867239583334,204.46988072916668,147.86651302083334,91.14563270151993,50.008471210681115,104.1757488747848,92.37606953585376,0.9900229139820909,0.5448941525881488,7.574304279204701
0,925307.5,4138.567998766899,1433,1052,1.3621673003802282,1.6292054263042286,18.51032773474489,164.01495677083332,205.6037,147.12432447916666,91.84754790969745,49.09341837313835,107.95267708963833,43.15045428422304,0.9953663118406465,0.5886536427725136,6.849530098512176
0,792853.0,4133.75681746006,1451,1019,1.423945044160942,1.8648715461756467,21.552476216773506,175.19032708333333,219.59412760416666,159.90992760416665,92.26209921545804,40.56711909234458,108.7888064524992,48.39441241609079,0.9939428318177185,0.6343590522087712,6.228750289735147
0,926128.0,4199.913239836693,1485,1084,1.3699261992619927,1.7381398683551301,19.046256264960725,172.5572359375,218.1179859375,149.61110989583332,86.45216324822333,41.339030924249435,107.64734692217321,60.38806369681851,0.9917634974731591,0.5735561214003515,7.071107724317715
0,909247.5,4318.165981292725,1528,1060,1.441509433962264,1.7813411639845036,20.507680738185982,165.16955104166667,203.2663265625,151.322440625,95.07247929401511,54.1465672566871,107.46172377565426,64.1214154065506,0.9938463752495896,0.583828644874277,7.045166120036249
0,910929.5,4289.3821432590485,1446,1045,1.383732057416268,1.6588221152130873,20.197829986743855,166.34008020833335,205.44638541666666,151.84614947916666,92.07630890232785,50.83701690674279,106.33383909060369,37.90039917627096,0.9960449864467518,0.6040777907821497,6.687263103204658
0,844460.0,4201.967936635017,1442,997,1.4463390170511534,1.7024773227861592,20.90866890143849,175.33040364583334,216.96747552083335,157.17618385416668,86.83273381067174,40.25994105978575,105.30602826494325,62.426044684792664,0.9916486399056229,0.6058449836265689,6.612050179622707
0,849739.0,4188.01670217514,1423,1052,1.352661596958175,1.7617127141392828,20.64102494730492,42.9639125,71.07603333333333,33.587525,51.488383780800596,79.74497209317055,41.89862184238333,33.438245506730915,0.9959933368575086,0.6303395576920208,6.157150699371372
0,853948.5,3956.7690143585205,1402,993,1.4118831822759315,1.6302926932947361,18.33368292465845,178.5506859375,218.13803020833333,158.89779427083334,82.5849458745503,39.30753692512318,102.36961810909236,43.55353607746397,0.9936984785567381,0.6088820912702222,6.620865653540042
0,39.5,24.242640614509583,8,7,1.1428571428571428,1.4177215189873418,14.878623391500495,177.85098177083333,219.946121875,162.0732328125,84.72957411994082,37.93411916926036,100.95589877194391,44.46835937167212,0.9935270143242347,0.6159163351138685,6.489552215442317
0,843937.0,4244.3842359781265,1458,1074,1.3575418994413408,1.855460774915663,21.346140224471284,167.79378020833335,207.6199640625,154.2220890625,97.44192178582165,52.92742404382979,110.9880675028213,58.7506844287584,0.9944031080891429,0.6139814886642374,6.558338986356475
0,948997.5,4372.4603526592255,1498,1068,1.402621722846442,1.6858463799957324,20.14590084333925,169.84790052083332,209.03519322916668,153.4351640625,85.82589815057345,46.13031212047512,100.61884609779226,69.72485984358404,0.9914147214691408,0.5624328105148708,7.312165260095193
0,874971.5,4340.626874804497,1505,1035,1.4541062801932367,1.780257985545815,21.533320418179397,42.898127083333335,71.40919635416667,30.744078125,52.85373008983236,78.63495875265176,40.10350636470454,39.584393191287276,0.995709805342374,0.6133456226404791,6.527150675251202
0,858221.0,4218.962878346443,1430,1013,1.4116485686080948,1.6878985715800476,20.74016805562356,173.11442239583334,214.0272453125,157.4626859375,89.11744033924839,44.29980771315057,105.09458176821366,54.309664768945716,0.9934063125396195,0.6088474203162042,6.604454981804525
0,17.5,16.242640614509583,5,6,0.8333333333333334,1.7142857142857142,15.07562137897807,173.23498385416667,212.30819114583332,158.73668229166665,92.76928075531852,47.9310421768099,107.62898165898969,61.491315644145224,0.9932909771951073,0.6210592521947487,6.442935979967602
0,903420.0,4247.438062548637,1466,1055,1.3895734597156397,1.7119722831019901,19.969372047538158,43.36226875,81.19860052083334,27.2958953125,51.320625938987135,85.9679185560169,37.14295750634574,32.974633586388876,0.9959471777211897,0.6145905473047844,6.550968264468616
0,933974.5,4158.994413256645,1459,1048,1.3921755725190839,1.6371239257602856,18.520028683331276,168.12821354166667,214.6201390625,149.19640729166667,88.216757506937,41.33528056915377,105.31301372381489,51.996513587820644,0.9932325706294087,0.5769233479316778,7.11967950256294
0,790814.0,4179.982212901115,1457,1008,1.445436507936508,1.8571446635997846,22.094008578717254,174.60266041666668,211.4645484375,161.82127708333334,93.1034803458255,49.772491915917314,106.942492333274,40.8266411391094,0.9956978016616431,0.6397552710904825,6.145090568456583
0,750009.0,3945.105017185211,1339,1015,1.3192118226600986,1.8120915882342745,20.75155577682391,15.425628645833333,50.4837328125,8.78825625,40.305950154536866,65.47384915276187,33.27751521299334,23.966923707942822,0.9984023064599368,0.7003198691449346,5.58382883033322
0,142.5,45.55634880065918,15,13,1.1538461538461537,1.368421052631579,14.56407660384085,12.841517708333333,48.885516145833336,4.597269791666666,30.99759689994635,65.79442177476979,25.131777880224973,23.569872797472726,0.9982878325708222,0.7048035750095007,5.1853970615616545
0,38454.5,3035.410697579384,1176,822,1.4306569343065694,25.138072267224903,239.60051757217911,4.2829734375,5.2136036458333335,4.262034375,27.772276090785862,30.832106034862207,28.93408043990657,6.31302142740685,0.9930799546657165,0.9718886484433007,0.6347636347023069
0,47365.5,3443.601605653763,1349,890,1.5157303370786517,25.347774223854916,250.3592703225169,5.937165625,6.730660416666667,5.803994270833333,32.591642553595214,35.17312326107606,32.89470942745405,5.0060571979074835,0.9946992015641247,0.9664027969248217,0.744643592035789
0,48002.0,3450.4472731351852,1362,869,1.567318757192175,24.656847631348693,248.0227154011507,4.52386875,5.441627083333334,4.386197395833333,27.256447289117467,30.442291304930805,27.492774240254807,5.422211488149482,0.9953161874070543,0.9690066707417802,0.6893219054470041
0,46746.0,3328.3884032964706,1295,882,1.4682539682539681,24.433962264150942,236.98646650405232,4.538627604166667,5.4590796875,4.436986979166667,27.22739418979589,30.763778764341634,27.542416458241345,5.096144026989087,0.994887839179275,0.970561557514469,0.6591726707889036
0,52925.5,3632.135653734207,1423,946,1.5042283298097252,25.434960463292743,249.26376523844303,5.049739583333333,6.5420895833333335,4.179817708333333,28.4680076455516,34.67670649382143,26.519846243114515,5.930811296705025,0.9933374274100051,0.9661383871883834,0.7313225912816805
0,61693.0,3575.775241971016,1380,974,1.4168377823408624,21.787236801582026,207.2547708993383,5.202843229166667,6.624015104166666,4.767428645833333,28.465612074399775,33.16021997821998,28.00482907841172,5.376529792868183,0.9963766572544245,0.9624059426834453,0.8330190571202536
0,59014.5,3316.346766233444,1289,877,1.4697833523375143,19.155512628252378,186.36362036291118,5.211041666666667,6.939241145833333,4.3611375,28.330929523489495,35.025459795446956,26.58120675632989,4.245066477717171,0.9961412521525216,0.964591715187098,0.7724328798893811
0,59399.0,3812.8778413534164,1462,1058,1.3818525519848772,26.040775097223857,244.75222534190624,5.708916145833333,7.3647390625,4.865059895833333,30.11375509149725,36.577852180025396,28.47438236492796,5.606379054402315,0.9943304626331437,0.9625289756644546,0.8045596251545237
0,58007.5,3784.576310276985,1453,1059,1.3720491029272899,26.526345731155455,246.91665471378286,5.000384895833333,6.691819270833333,4.644034895833333,28.71087956822332,33.83100835329431,28.95365531383067,5.863979244786197,0.9958824492802824,0.9628953327553783,0.8265984129056171
0,46165.5,3310.4543882608414,1274,916,1.3908296943231442,25.278270570014406,237.3874052432111,4.517876041666667,5.950678645833333,3.9730890625,27.047275841517425,33.166376991111406,26.098778492915635,4.707366459239714,0.9943207352905484,0.9695840542424945,0.67312419631366
0,69690.0,3634.2605311870575,1405,980,1.433673469387755,19.757497488879324,189.52288145421198,5.5628609375,7.498882291666667,4.8735890625,28.57160464959113,35.31627840848648,27.209451252503797,5.737503904454986,0.9959109410168663,0.9583758338960212,0.8837665428157067
0,70320.0,3879.93164396286,1464,1103,1.3272892112420671,22.963481228668943,214.07664337065333,6.080086458333334,7.9559078125,5.520911979166667,30.62409010064666,36.82623787441732,30.337175870084874,5.41238817617454,0.9961287025226031,0.9574037433236352,0.9135903352341304
0,66977.5,3639.993520140648,1426,944,1.5105932203389831,20.098450972341457,197.820952210308,5.365728125,7.525973958333333,4.7172890625,28.44561714228133,35.812458803631735,27.93242265653514,4.241104878718161,0.9969823542502301,0.9602232570255309,0.8764204557915773
0,51228.0,3627.456487417221,1395,1003,1.390827517447657,27.312895291637385,256.8603218572906,4.878320833333333,6.283421354166666,4.2480296875,27.855438360645724,33.71916781394776,26.52504134310229,5.349129429928059,0.9939875561935823,0.9669711683964965,0.7189034383363
0,44339.0,3583.088976264,1380,980,1.4081632653061225,30.50136448724599,289.55381519259794,3.586867708333333,4.896946875,3.0338791666666665,23.858315501824173,29.072173459113138,22.804498690727655,8.418050056056117,0.9915522536316255,0.9711535401283421,0.6313143088836457
0,55622.0,3563.9762642383575,1372,972,1.4115226337448559,23.975836899068714,228.36156218860162,5.1210640625,6.6252171875,4.5448546875,28.332909590943924,34.17175002575398,27.274429522271234,3.847085245191646,0.9963583891978343,0.9655151760400666,0.7627783984127678
0,52627.5,3715.7235391139984,1423,1037,1.3722275795564127,28.039542064509998,262.3457587596952,5.087480729166667,6.118166145833333,4.580643229166666,28.48133715949547,32.62363001260712,27.590914280542705,5.456245513913689,0.9945427268816627,0.9667838625110652,0.7256226670911703
0,61752.0,3822.132649898529,1464,1070,1.3682242990654205,25.367275553828215,236.5704429560233,5.788684895833334,7.500215625,4.995665625,30.035566514094302,36.71628707279425,28.383922550243017,6.077796099789488,0.9941446689798714,0.9606889522464263,0.8360523473026824
0,61972.5,3592.5519416332245,1367,1032,1.324612403100775,22.764032433740773,208.26059063830976,5.574835416666667,6.936463541666667,5.2902484375,29.234064991212115,34.344350860587426,29.140036946448124,5.718783886857283,0.9953294156843628,0.9624143762063508,0.8253186942891533
0,54468.0,3817.9905146360397,1467,1062,1.38135593220339,28.603106411103767,267.6259743308139,5.078434375,6.541173958333333,4.412558854166667,28.213243254255953,34.21847042529547,26.756467420750493,6.576483767438402,0.9929558955244104,0.9652236036357987,0.7470006175106725
0,53937.5,3546.880802154541,1384,933,1.4833869239013933,23.940152954808806,233.23964634423993,5.102455208333334,6.3216390625,4.830942708333334,28.328318333373634,33.40285770710307,28.079201523081146,5.381957691729595,0.9941172091824797,0.9663363730732142,0.7339861727134559
0,43131.5,3460.5132842063904,1353,905,1.4950276243093923,28.38911236567242,277.64284085109256,4.551560416666667,5.309752083333334,4.533780208333333,27.558718842351286,30.72025828784439,28.25290806458442,5.374669178531623,0.9934982316385227,0.9711824934970916,0.6394364366407754
0,52074.5,3596.6452964544296,1391,979,1.4208375893769152,26.150783972961815,248.4105922958026,4.707207291666666,6.284395833333333,3.9873291666666666,27.096787815716212,33.69860066409758,25.51852956007295,4.78361937994721,0.9947263084235353,0.9673019227473296,0.7137251417358276
0,43059.0,3520.069645047188,1376,915,1.5038251366120219,29.239880164425557,287.765398778017,4.279376041666667,5.2119640625,3.616469791666667,26.534571672047225,30.548596579991052,24.701448683818025,5.566002462052757,0.9935612670885855,0.9708921428264582,0.6384621920320339
0,51347.0,3414.0006464719772,1280,1006,1.2723658051689861,25.077998714627924,226.99282166652537,4.7009328125,6.279783854166666,3.9648958333333333,26.994624907961335,33.78852388779036,24.944391862817923,4.850053452924343,0.9943153438914596,0.9680586636263693,0.6928922726405775
0,48146.5,3364.9741792678833,1316,879,1.4971558589306029,24.02592088729191,235.17911431027312,4.251804166666667,5.6930765625,3.522384375,25.602042498174168,31.992798548126636,23.83574923613879,4.556693600842673,0.9944892799091696,0.9699892982834588,0.6481763867936977
0,44176.0,3525.8930011987686,1366,949,1.4394099051633298,29.344757334299167,281.4179974624787,4.444880729166667,5.533382291666666,3.5918041666666665,26.830558980373773,32.11534647754255,24.161741239060504,4.983982161038412,0.9924855917281832,0.9719532959557449,0.6141942115164761
0,55891.5,3839.7478765249252,1480,1059,1.3975448536355053,28.042188883819545,263.7908045995844,4.977771354166666,6.288670833333334,4.128082291666667,27.68920207619699,33.00658269863222,25.551435056924447,6.707359690691884,0.9939694063191862,0.96522121402617,0.7592187111766949
0,54264.5,3876.517425298691,1494,1071,1.3949579831932772,29.486570409752233,276.9285140127411,5.1750682291666665,6.4572765625,4.941394791666666,28.65076741574245,33.79646942420496,28.721079889392925,5.544615804281001,0.9941178548606131,0.965665194490427,0.7399660379358252
0,47788.5,3442.430035710335,1347,892,1.5100896860986548,25.142534291722903,247.9743986683126,4.372258854166667,5.604034895833333,4.454853125,26.571027727420077,31.159071138922737,27.826976668507804,5.229476537236666,0.9949406192010654,0.9690065047802978,0.6896021299551709
0,50601.0,3628.9224594831467,1419,944,1.5031779661016949,26.472520305922806,260.2533194391654,4.599531770833333,5.682022916666667,4.2047640625,27.038149489223485,31.17687293811671,26.567068260339546,6.537972288008234,0.9938981946981121,0.9680233084806257,0.7030762339156423
0,62210.5,3699.532615184784,1448,967,1.4974146845915202,22.50771172069024,220.0037223750969,5.5644864583333336,7.3631671875,4.928699479166666,29.232312883121146,36.164941741366334,28.218156187666878,4.773278842817822,0.9954554281783663,0.9623292423500254,0.8093784948817788
0,51329.5,3742.9539479017258,1451,1015,1.4295566502463055,28.692369884764123,272.9366983140906,4.928959895833334,6.185047916666667,4.4610828125,28.166895179141893,33.00349384878624,27.60546062441001,5.900113576489028,0.9942462368053662,0.9665383848600998,0.7327745775110077
0,55717.5,3600.8707082271576,1381,1004,1.3754980079681276,24.884892538251,232.71449468063628,4.859261458333333,6.650632291666667,4.182346354166667,27.21831422261896,34.65651250300644,25.61095754089034,5.012879448998829,0.994620335328495,0.9655545075871192,0.7426574911576134
0,55614.5,3772.208814263344,1449,1041,1.3919308357348703,27.12258493738144,255.86059999471473,4.823123958333333,6.737331770833333,3.7740171875,27.156994576889733,34.968292165387254,24.123429914316784,5.719309426758944,0.9941545183511054,0.9646010383636651,0.7587152009869691
0,57891.5,3825.380384325981,1471,1045,1.4076555023923445,26.553034556022904,252.77519298663864,5.342272395833334,6.997705729166666,4.565621875,28.827042608366035,35.336714801541575,27.044109205663542,5.070252457010683,0.995009129632541,0.9633975762430496,0.7896232687891548
0,56726.5,3398.0036185979843,1335,873,1.529209621993127,20.545159669642935,203.54558437423418,4.826135416666666,6.0560828125,4.240073958333333,27.10812027139337,31.71490742782709,25.863095045409068,5.795530363556911,0.9955116454870757,0.9646197308453914,0.7680399797974873
0,55070.5,3560.3265478610992,1354,1016,1.3326771653543308,24.980052841357896,230.1763217585555,5.495178125,6.632938541666666,5.139440625,29.56137011018242,34.17360443155124,29.09831735648587,5.781040336385354,0.9938804234308752,0.9645852990946984,0.7600747443530165
0,52992.0,3756.711328625679,1456,1016,1.4330708661417322,27.915458937198068,266.3209542312899,4.4682125,6.030152083333333,3.8656098958333334,26.060213308410287,32.47822581838799,24.590372401017767,5.484279406160772,0.9943831902240037,0.9673370085537116,0.7032650751090079
0,53834.5,3413.057440519333,1333,896,1.4877232142857142,22.185921667332288,216.38468068402938,4.728081770833334,6.097654166666667,3.7859463541666667,27.00578089266223,32.425082114345784,24.69434479573963,4.477494851109337,0.9960542253892076,0.9664600176147514,0.739340070090367
0,48693.0,3649.6331092119217,1425,963,1.4797507788161994,28.182182243854353,273.54695401507155,4.2619140625,5.327426041666667,3.69615,25.76849245935883,30.110184297629914,24.430858585386773,6.526499075127407,0.9933481051543973,0.9697346474827706,0.6528178555645133
0,53103.5,3617.934638261795,1410,956,1.4748953974895398,25.383637613339985,246.48942248127724,5.017954166666667,6.264729166666666,4.106139583333333,28.19605891014855,33.18444079951704,25.75233262115329,5.837759596596378,0.9943945002456628,0.9661819864812794,0.7415194963696627
0,51067.5,3455.4107056856155,1385,823,1.6828675577156744,22.32055612669506,233.80551515086432,4.0527546875,5.707471354166667,3.3213307291666667,24.698425151490554,31.52905932118601,22.854344298914523,5.473267027687763,0.9945480268424912,0.9688872330218925,0.6746612433812762
0,46688.0,3491.962002515793,1385,865,1.6011560693641618,25.66023389307745,261.1762899891644,4.395238541666667,5.616115104166667,3.6699645833333334,26.573194494863564,31.68895132427995,24.845734534129083,6.09307300884206,0.993071535813525,0.9696987604022453,0.6612454881558766
0,58763.0,3780.3681819438934,1460,1025,1.424390243902439,25.466705239691642,243.200374233,5.163164583333334,6.7092875,4.544953125,28.313745598538258,33.83905745080693,27.314651136643732,5.654299493930217,0.9955670600810755,0.9630714125771638,0.8117556637197135
0,55380.0,3817.5397391319275,1487,1016,1.4635826771653544,27.280462260743953,263.1565485708101,4.799486458333333,6.385904166666666,4.115616145833333,27.22212539436028,33.38056807259501,25.76510342034337,6.364667259936059,0.9939698019916832,0.96479265385921,0.7455723688191976
0,49659.5,3487.660474061966,1382,872,1.584862385321101,24.26734058941391,244.94357740883692,4.60624375,5.9778703125,3.8623958333333333,26.724926075181525,32.856471178411205,24.470042622084893,3.9407642964383163,0.9950791306015226,0.9694641596392182,0.6605366057228917
0,58793.5,3386.1457616090775,1321,884,1.494343891402715,19.862127616148044,195.02127137971237,5.408146354166667,7.2986765625,4.4880598958333335,28.848634615138174,36.57544560161702,26.63145917614313,4.317990932158393,0.9953229278733273,0.9635967058444723,0.783142993958585
0,57754.0,3672.946830868721,1430,972,1.47119341563786,24.06690445683416,233.5862177925093,4.912980729166667,6.1961265625,4.257245833333333,27.315582397397346,32.29594117133474,25.94640966648821,6.016663813983687,0.9948662080402393,0.9651183493465628,0.7581201052029038
0,51847.5,3684.821950674057,1423,970,1.4670103092783504,26.622498673995853,261.88172637387265,4.5977994791666665,5.9835375,4.049544270833334,26.75171123520653,32.144150709256984,25.73941607022312,4.58083516412729,0.9956365252789057,0.9678447552673756,0.705123321668133
0,65733.0,3688.0006453990936,1428,995,1.4351758793969849,21.615626854091552,206.9181196729821,5.6265875,7.36229375,4.965383854166666,28.9005070706065,35.54677542673472,27.37674785427618,4.092127401537016,0.9964210770160392,0.9613727229473277,0.8242506813258584
0,52048.5,3824.870700955391,1498,999,1.4994994994994995,28.752067782933224,281.0769931703504,4.6884296875,5.734029166666667,4.205324479166666,27.17258772033931,31.103219305764508,26.309872328888666,6.811885457084751,0.9940657252511771,0.9668942970045612,0.7208690825058268
0,56225.0,3731.692001581192,1470,952,1.5441176470588236,24.889995553579368,247.6749701140959,5.253235416666667,6.712061979166666,4.665366666666666,28.61259267042654,34.635399469093166,27.3481183598413,4.771480067600287,0.9948201959470429,0.9653309271874586,0.7501256769827196
0,54136.0,3833.137750983238,1487,1032,1.440891472868217,28.3468302054086,271.4080282623917,5.050676041666667,6.557564583333333,4.416592708333333,28.036320688923063,34.37703542255708,26.557835011825862,4.5741148830595595,0.9947325940727804,0.9662594138858135,0.7222803505163276
0,58817.5,3431.4005955457687,1336,901,1.4827968923418424,20.465609724996813,200.1871899878753,4.9489984375,6.290106770833333,4.444592708333333,27.46632715683798,32.12037411634578,26.4550930397223,4.82967568867323,0.9964322782740647,0.9634638102725395,0.789012018905494
0,45867.5,3551.175204515457,1413,871,1.6222732491389207,26.8321360440399,274.94076052031176,4.119497916666667,5.4219359375,3.5594078125,25.375782776062522,31.134944709181877,23.95713852564227,4.574744956482133,0.9943710343224428,0.971257726288265,0.6256419101426192
0,48817.0,3470.35389983654,1353,919,1.472252448313384,25.470778622201284,246.70414384560058,4.554789583333333,5.654875,3.807156770833333,26.796563896201814,31.554087182186706,24.8695214555179,5.124679647569559,0.9942311997522323,0.9689259280826317,0.6685198606477499
0,60749.5,3647.4838614463806,1441,914,1.5765864332603938,21.680408892254256,218.99996739910287,5.169377083333333,6.892592708333333,4.549478645833333,27.871275385456908,34.40211188597818,26.41061163759637,5.296198609707156,0.9953645089695692,0.9623618397832616,0.7969811849098121
0,54959.0,3886.108300089836,1509,1040,1.4509615384615384,28.55510471442348,274.7837063998092,5.6181421875,6.854065625,5.171073958333333,30.055878909239485,35.023549934768084,29.3568380796385,4.627342037080795,0.9949096137486935,0.964735862636332,0.7605926669868358
0,48135.5,3524.454414367676,1378,919,1.499455930359086,26.308691090775,258.05858293683036,4.26845625,5.3844276041666665,3.6521067708333335,25.853150114157643,30.524990603678372,24.02198760573878,5.970258524286625,0.9939066230503093,0.9696669637452355,0.6639494891171451
0,44824.0,3389.369077682495,1358,812,1.6724137931034482,24.600571122612887,256.28731806064354,3.9401901041666667,5.236175,3.2274322916666667,24.727866857835924,30.94163197179016,22.381419460184087,5.088548437442139,0.9930213672195082,0.9720275473592829,0.6050894216660677
0,55048.0,3553.0747015476227,1407,880,1.5988636363636364,22.49237029501526,229.33330611062578,4.447594270833333,5.885803125,3.9398807291666667,25.79376066137345,31.495328269820288,24.702103080725216,5.61630269454881,0.994915883274265,0.9667991193702892,0.714769758462996
0,48469.0,3374.776150226593,1369,765,1.7895424836601308,21.607316016422867,234.97728577313796,4.6341421875,5.5747671875,4.17660625,27.362605863176334,30.90118220960171,26.351619333211048,5.214996232680701,0.9952846807486184,0.9681301704647242,0.7011110571141203
0,56885.5,3463.7538517713547,1386,825,1.68,20.100904448409523,210.9077136644821,5.272071875,6.735325,4.519895833333333,28.687106511808338,34.225842381564696,26.910021483439007,4.281665231197287,0.9961363556564389,0.9639998360571913,0.7780950923488914
0,57880.5,3873.463646531105,1495,1055,1.4170616113744077,27.249678216325016,259.2189186513255,5.7996734375,6.985178125,5.678572395833333,30.616416671276056,34.966379493670146,30.97806681117753,4.933405378139802,0.99534341987846,0.9630828349588529,0.8084611831768819
0,48312.0,3828.6524394750595,1486,1029,1.444120505344995,31.65039741679086,303.4148762688012,4.668302083333334,5.6493140625,3.9881229166666667,27.418915658119676,31.443111661153072,25.8086229044976,5.8192711185255686,0.993794090753237,0.9687790462886217,0.6821374874512898
0,57919.5,3681.6259895563126,1460,915,1.5956284153005464,23.06477093206951,234.02083800751902,4.730784895833334,6.425746354166667,3.6950890625,26.80002011035047,33.10506650140953,24.40891656682096,5.916706777441005,0.9951903493380725,0.9645286545235344,0.7660461189020832
0,55088.5,3541.969128727913,1391,913,1.5235487404162102,23.053504814979533,227.73437847938445,5.041540104166667,6.484531770833334,4.530905729166666,28.03865319264189,33.72609691051161,27.23417497378198,4.199412652981267,0.9958234869859629,0.9656881984912267,0.7388083422526287
0,51043.5,3674.3955438137054,1453,926,1.5691144708423326,26.359438518126694,264.5034649347716,5.320079166666667,6.6000125,4.719194791666666,29.338635440923298,34.965687698797545,27.99361715748738,3.816509451636789,0.9952303154767591,0.9664900234112905,0.7290332625716092
0,63293.0,3750.6036895513535,1466,976,1.5020491803278688,22.606228176891598,222.25250874624723,5.772805208333334,7.189110416666667,4.998111458333334,29.76297851053061,35.09270028498771,28.12843333814397,4.850758804654114,0.9960007927287788,0.9613182481335751,0.8381413465070833
0,64899.0,3485.0503129959106,1382,854,1.6182669789227166,18.18561148862078,187.14580631616658,6.3749359375,8.24716875,5.2753182291666665,31.47895050037835,39.44095246780124,28.168935338451394,3.5948013748840992,0.9956761189594616,0.9610516193970648,0.846735393695326
0,60145.5,3466.9153133630753,1360,893,1.522956326987682,20.192366843737272,199.8404168230606,4.895671354166667,6.448538541666666,4.2822625,26.852955986653697,33.05900229844065,25.137847726043734,4.771493756066788,0.9958063790468228,0.9645212585502274,0.7681843757572657
0,52771.5,3686.218903183937,1441,965,1.4932642487046632,26.350681712666876,257.49144523446535,4.852539583333333,6.4052984375,4.0325171875,27.607735861237316,33.83348722280528,25.812953071633455,4.757273639898742,0.9950552997763992,0.9662362618487849,0.7277978014424356
